corpus	model	bert_layers	finetuning_count	mean_precision	mean_recall	mean_f1	mean_hit	mean_mrr	mean_nearest_same_distance	mean_farthest_same_distance	geom_intra_mean	geom_inter_nearest_mean	geom_inter_intra_ratio	geom_centroid_margin
clres	albert-base-v2	11	1000	0.8147569140206182	0.08665615248683775	0.15217222984017176	0.9923733003708287	0.9122973996543216	0.22104248990765815	0.31909254927966774	24.48298087358754	12.824478258166067	0.5238119624559782	-11.658502615421472
clres	albert-base-v2	11	2500	0.8022566155437687	0.0851912461645365	0.1496119168575203	0.9919901112484556	0.9025309689119579	0.26889837931549565	0.37407210940164615	25.971080049455086	11.917461369890303	0.4588743073910147	-14.053618679564783
clres	xlnet-base-cased	11	0	0.740772555773643	0.07795405511616345	0.13697169947818144	0.9919653893695921	0.8836190262148239	0.027229727126933233	0.03432572282212417	48.34159700161586	13.65224093560475	0.28241187263938367	-34.68935606601111
clres	xlnet-base-cased	11	100	0.8076571888509366	0.0852851971278592	0.14982810310362996	0.991866501854141	0.9150070446330854	0.160405219065766	0.22182794698098704	57.72657014857147	28.868379134893516	0.5000882446435787	-28.858191013677953
clres	xlnet-base-cased	11	250	0.7808413528144753	0.08225940355452148	0.14453198060060024	0.9928182941903582	0.9065009277393397	0.2032331687385258	0.27594588046094676	58.658244993161546	25.2544901206838	0.4305360674126545	-33.40375487247775
clres	xlnet-base-cased	11	500	0.7897155676225247	0.08327735313330369	0.14631110026122054	0.9914833127317675	0.9098839496774498	0.24448816695318576	0.33736314054478345	58.608110254142154	29.703983020859685	0.5068237636745905	-28.90412723328247
clres	xlnet-base-cased	11	1000	0.7751097793350097	0.08171698638621913	0.14357366898994153	0.991186650185414	0.900355981451592	0.24866829436507223	0.3391351383694184	59.95673004727584	28.79801546957644	0.48031331006326106	-31.1587145776994
clres	xlnet-base-cased	11	2500	0.7932253322133631	0.08358939525248346	0.1468644474935396	0.9924969097651427	0.9125564494688837	0.19634365212483126	0.27007280821006074	57.491532369971274	26.537284685793132	0.4615859691305423	-30.954247684178142
clres	gpt2	11	0	0.6339504816557958	0.06711757924022037	0.11788459713692458	0.9836959208899876	0.7935692735229768	0.0016127271056088413	0.003726995444737719	26.169626005444787	11.20979296972341	0.4283512866172076	-14.959833035721378
clres	gpt2	11	100	0.6099689655985996	0.06476573418383677	0.1137318232550274	0.9836711990111249	0.7792113937772156	0.10151320400763271	0.1891399394779714	57.012427846428736	12.285773118094482	0.21549289483317566	-44.72665472833425
clres	gpt2	11	250	0.62546788945255	0.06653617632591874	0.11683372573922997	0.9841903584672436	0.7814090885422779	0.09304794725195611	0.1654553747247661	51.480651526539354	14.942932197344227	0.2902630746551611	-36.53771932919513
clres	gpt2	11	500	0.6292333199589115	0.06678320750150296	0.11728175989515012	0.9835970333745365	0.7855051462752328	0.08134675090699224	0.14582029188243367	54.39357767038887	13.043096242829238	0.23979110772722206	-41.350481427559636
clres	gpt2	11	1000	0.6327622062900369	0.06716239463048124	0.11795205873508063	0.9827070457354758	0.7887524362090745	0.10325724068383826	0.17708992982326233	49.57054133788323	18.21443706166513	0.367444788175939	-31.356104276218097
clres	gpt2	11	2500	0.6248044821872709	0.06621846071366297	0.11629391905934257	0.9845735475896169	0.7938570177247546	0.07494433636012693	0.1376438275378149	52.48618901272697	17.966504357140604	0.3423091806643467	-34.51968465558636
